path,domain,action,priority,reason,source_commit
PKHeX.Core/Legality/RNG/Frame/FrameCheckDetails.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Frame/LeadRequired.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/MethodFinder.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8/GenerateParam8.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8/Overworld8RNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8/RaidRNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8a/Overworld8aRNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8a/OverworldParam8a.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8b/Roaming8bRNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen8b/Wild8bRNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen9/Encounter9RNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen9/GenerateParam9.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Methods/Gen9/Tera9RNG.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/PIDIV.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/PIDType.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Util/ShinyUtil.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/RNG/Util/ToxtricityUtil.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/ExternalLegalityCheck.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/IExternalLegalityChecker.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/LegalitySettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/ParseSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/BulkAnalysisSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/FramePatternSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/GameSpecificSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/HandlerRestrictions.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/HOMETransferSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/NicknameRestriction.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/TradebackSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Settings/Specialized/WordFilterSettings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Structures/CheckIdentifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Structures/CheckResult.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Structures/LegalInfo.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Structures/LegalityCheckResultCode.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Structures/Severity.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Tables/FormChangeUtil.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Tables/FormInfo.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Tables/FormItem.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Tables/SpeciesCategory.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Tables/TradeRestrictions.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ability/AbilityBreedLegality.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ability/AbilityChangeRules.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ability/AbilityVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/AwakenedValueVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallContext6.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallContext7.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallContextHOME.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallContextUtil.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallInheritanceResult.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallUseLegality.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/BallVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ball/IBallContext.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/ConsoleRegionVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/ContestStatVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/CXDVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/EffortExpLegality.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/EffortValueVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Egg/EggHatchLegality.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Egg/EggStateLegality.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Egg/EggVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/FormArgumentVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/FormVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/GenderVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/GroundTileVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/HistoryVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/HyperTrainingVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/IndividualValueVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/ItemVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/LanguageVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/LegendsArceusVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/LegendsZAVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/LevelVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/MarkingVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/MarkVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/MedalVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/MemoryVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/ContestStatGranting.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/ContestStatGrantingSheen.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/ContestStatInfo.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/FullnessRules.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/Gen4GlobalTradeRules.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscDateVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscEncounterDetailsVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscEvolutionVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscFatefulEncounterVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscG1Verifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscPokerusVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscScaleVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierG3.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierG4.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierHelpers.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPA8.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPA9.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPB7.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPB8.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPK5.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPK6.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPK7.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPK8.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierPK9.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Misc/MiscVerifierSK2.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/MiscVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/MovePPVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/NicknameVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/PIDVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/MarkRules.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonResult.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonResultList.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonRules.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonStrings.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifier.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierArguments.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierCommon3.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierCommon4.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierCommon6.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierCommon7.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierCommon8.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Legality/Verifiers/Ribbons/RibbonVerifierCommon9.cs,legality_encounters_evolution,reimplement_rules_and_tests,high,"encounters, evolution, learnsets, RNG, form legality, transfer restrictions",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
